[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3413, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4021, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 56, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4372, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4016, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 55, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3415, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4370, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4061, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 54, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4372, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 3976, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 54, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4061, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 55, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3413, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4061, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 52, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4370, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4349, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 55, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4370, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4139, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 53, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4370, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4267, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 56, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3415, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4370, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4061, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 55, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4370, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 3940, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 55, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3413, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4370, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4267, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 54, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3413, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 3814, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 56, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3413, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4223, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 56, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3413, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4061, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 55, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, -1, 0, 4139, 115, -28, 3413, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4061, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 56, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, -2, 0, 4139, 115, -28, 3412, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4223, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 54, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3413, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4016, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 55, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4370, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4065, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 57, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4139, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 54, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3414, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4370, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4139, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 54, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3415, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4374, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4267, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 58, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
[-9213, 0, 2, -600, 0, 0, 4139, 115, -28, 3415, 0, 500, 500, 1, 90, 1, 600, 100, 1000, 30000, 30000, 1650, 1650, 63, 1, 500, 500, 8000, 50, 0, 0, 9, 10, 2, 1000, 1024, 4096, 1, 7, 16384, 4380, 200, 20, 20000, 1063, 30, -32768, 0, 100, 0, 0, 4000, 0, 20, 2500, 1, 10, 0, 0, 0, 0, 1000, 3, 10, 0, 1024, 1024, 0, 0, 0, 0, 0, 4104, 0, 0, 0, 0, 0, 22000, 50, 2000, 5000, 200, 0, 0, 46, 18, 65, 1, 356, -303, 2, 0, 0, 0, 1000, 1000, 1000, 437, 0, 0, 900, 0, 0, 0, 112, 0, 0, 0, 0, 0, 57, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115]
